-0.3057,-0.5165,0.8047,-6.5308,85.6323,36.8042,0.0000,-16.0000,29.0000
-0.2869,-0.4094,1.0317,-4.9438,84.4726,44.8608,0.0000,-16.0000,29.0000
-0.2515,-0.3102,1.2223,5.9204,92.2851,50.6592,0.0000,-16.0000,29.0000
-0.2325,-0.1973,1.2068,4.5776,102.7832,52.3071,1.0000,-22.0000,26.0000
-0.2614,-0.1884,1.1572,0.5493,106.9336,51.2695,1.0000,-22.0000,26.0000
-0.2416,-0.3176,1.1744,0.1221,114.3188,50.1709,1.0000,-22.0000,26.0000
-0.1863,-0.3861,1.1184,2.6855,122.3755,55.0537,1.0000,-22.0000,26.0000
-0.1537,-0.3667,1.0138,4.7607,128.6621,62.5000,1.0000,-22.0000,26.0000
-0.1179,-0.2495,0.6865,-7.6294,125.7324,66.3452,1.0000,-22.0000,26.0000
-0.0698,-0.1129,0.4319,-13.1226,111.6943,64.5752,4.0000,-28.0000,25.0000
0.0123,-0.0641,0.3403,-1.4038,92.7124,61.2183,4.0000,-28.0000,25.0000
0.1287,-0.0040,0.3447,7.3242,73.7305,57.4951,4.0000,-28.0000,25.0000
0.2190,0.0781,0.4277,8.7280,64.9414,54.7485,4.0000,-28.0000,25.0000
0.2527,0.1185,0.5400,13.7329,50.1709,47.3022,4.0000,-28.0000,25.0000
0.2645,0.0999,0.5967,22.2778,38.0249,39.0625,6.0000,-37.0000,28.0000
0.3015,0.0337,0.7466,25.1465,29.9683,33.0200,6.0000,-37.0000,28.0000
0.3309,-0.0245,0.8184,23.0713,26.9165,28.2593,6.0000,-37.0000,28.0000
0.3365,-0.0420,0.7371,22.0337,23.1323,23.9868,6.0000,-37.0000,28.0000
0.3461,-0.0969,0.6631,16.6016,15.4419,19.7144,6.0000,-37.0000,28.0000
0.3452,-0.2175,0.6906,13.5498,10.8643,18.9209,2.0000,-36.0000,24.0000
0.3540,-0.2891,0.8156,11.5967,3.1738,20.6909,2.0000,-36.0000,24.0000
0.3425,-0.2831,0.8787,13.4277,0.1221,24.7192,2.0000,-36.0000,24.0000
0.3347,-0.2595,0.8894,16.2964,-1.8311,28.1372,2.0000,-36.0000,24.0000
0.3289,-0.2046,0.9380,15.6860,-3.1128,29.1748,2.0000,-36.0000,24.0000
0.3292,-0.1882,0.9784,13.1226,-2.6245,28.1982,5.0000,-39.0000,20.0000
0.3378,-0.2042,0.9921,5.7983,-1.7700,27.4658,5.0000,-39.0000,20.0000
0.3262,-0.1738,0.9983,0.0000,-0.9766,27.0996,5.0000,-39.0000,20.0000
0.3224,-0.1224,1.0262,3.1128,0.3052,26.1841,5.0000,-39.0000,20.0000
0.3241,-0.1198,1.0522,5.4321,1.4648,24.9634,5.0000,-39.0000,20.0000
0.3259,-0.1903,1.0159,8.7280,4.5166,22.6440,5.0000,-39.0000,20.0000
0.3296,-0.2358,0.9650,6.0425,6.3477,22.3389,5.0000,-34.0000,20.0000
0.3347,-0.2318,0.9540,0.8545,6.8359,23.0713,5.0000,-34.0000,20.0000
0.3373,-0.2003,0.9150,-5.9204,6.4697,23.3154,5.0000,-34.0000,20.0000
0.3356,-0.1776,0.9098,-8.7891,5.3101,22.3999,5.0000,-34.0000,20.0000
0.3342,-0.2190,0.9041,-7.0801,4.0894,23.0713,5.0000,-34.0000,20.0000
0.3391,-0.2045,0.8737,-5.9204,2.6855,25.5737,6.0000,-37.0000,24.0000
0.3282,-0.1631,0.8773,-4.6997,1.5869,26.1841,6.0000,-37.0000,24.0000
0.3274,-0.1315,0.9685,-2.3804,-0.2441,26.9165,6.0000,-37.0000,24.0000
0.3325,-0.0537,0.9884,-3.0518,0.8545,26.8555,6.0000,-37.0000,24.0000
0.3320,-0.0271,0.9547,-2.5635,2.6245,24.3530,6.0000,-37.0000,24.0000
0.3236,-0.0248,0.8820,-0.9766,2.0752,20.0195,8.0000,-38.0000,18.0000
0.3242,-0.0990,0.8759,-3.4180,0.1221,16.8457,8.0000,-38.0000,18.0000
0.3214,-0.1794,0.9133,-7.6294,-0.9766,17.0288,8.0000,-38.0000,18.0000
0.3231,-0.1969,0.9329,-6.4087,-1.0986,20.0806,8.0000,-38.0000,18.0000
0.3245,-0.1426,0.9294,-5.4321,-0.9766,21.6064,8.0000,-38.0000,18.0000
0.3163,-0.0559,0.8860,-3.5400,-0.8545,23.0713,8.0000,-36.0000,23.0000
0.3241,0.0231,0.8430,-0.7935,-2.1362,21.9116,8.0000,-36.0000,23.0000
0.3328,0.0547,0.8361,-2.3804,-5.0049,18.1274,8.0000,-36.0000,23.0000
0.3363,0.0970,0.8826,-1.6479,-7.3242,12.6343,8.0000,-36.0000,23.0000
0.3147,0.0665,0.9327,-0.9766,-7.8125,6.7749,8.0000,-36.0000,23.0000
0.3135,0.0105,0.9766,-3.7842,-7.1411,3.0518,8.0000,-36.0000,23.0000
0.3278,-0.0239,1.0326,-2.1362,-5.1270,1.2207,11.0000,-37.0000,24.0000
0.3302,-0.0522,1.0492,-0.8545,-1.4038,-0.1221,11.0000,-37.0000,24.0000
0.3239,-0.0662,0.9880,-1.1597,0.2441,-0.6714,11.0000,-37.0000,24.0000
0.3224,-0.0854,0.9204,-1.6479,1.5869,-1.7700,11.0000,-37.0000,24.0000
0.3306,-0.1339,0.8816,-0.1831,0.8545,-2.3193,11.0000,-37.0000,24.0000
0.3372,-0.1581,0.8640,0.3662,-1.1597,-1.2207,9.0000,-36.0000,20.0000
0.3461,-0.1791,0.8335,-1.0986,-4.3945,1.0986,9.0000,-36.0000,20.0000
0.3414,-0.1832,0.8582,1.2207,-7.8735,3.7231,9.0000,-36.0000,20.0000
0.3325,-0.1875,0.9360,3.7231,-9.5825,6.5308,9.0000,-36.0000,20.0000
0.3254,-0.1565,1.0162,3.3569,-8.4229,8.7280,9.0000,-36.0000,20.0000
0.3239,-0.1050,1.0459,4.3335,-5.6152,9.5215,9.0000,-36.0000,22.0000
0.3275,-0.0537,1.0422,3.6621,-4.0894,8.9722,9.0000,-36.0000,22.0000
0.3204,-0.0353,1.0021,-1.1597,-1.7700,6.4087,9.0000,-36.0000,22.0000
0.3234,-0.0492,1.0079,-0.2441,-0.9155,3.8452,9.0000,-36.0000,22.0000
0.3270,-0.0671,1.0121,-1.0376,0.3662,1.9531,9.0000,-36.0000,22.0000
0.3279,-0.0995,0.9849,-1.7090,1.6479,1.1597,10.0000,-36.0000,22.0000
0.3304,-0.1234,0.9606,-1.1597,1.7090,1.2817,10.0000,-36.0000,22.0000
0.3264,-0.1320,0.9655,-1.0376,1.4648,2.0142,10.0000,-36.0000,22.0000
0.3286,-0.1299,0.9852,0.7935,2.0752,2.8687,10.0000,-36.0000,22.0000
0.3387,-0.1217,0.9805,1.2207,2.6245,3.1738,10.0000,-36.0000,22.0000
0.3375,-0.0997,0.9528,0.0000,3.7231,3.4180,10.0000,-36.0000,22.0000
0.3303,-0.0840,0.9189,-0.7324,3.9062,2.8687,6.0000,-34.0000,23.0000
0.3348,-0.0851,0.9072,-0.7324,2.9907,1.7700,6.0000,-34.0000,23.0000

-0.0999,1.4175,1.0515,31.5552,-63.9648,137.6953,22.0000,-31.0000,21.0000
-0.0748,2.0674,1.4897,42.2363,-60.8520,106.8115,25.0000,-26.0000,18.0000
-0.0895,2.7612,1.6328,19.1040,-44.3726,54.9927,25.0000,-26.0000,18.0000
-0.1259,2.9414,1.6372,6.7749,-25.1465,-17.7612,25.0000,-26.0000,18.0000
-0.2480,2.9856,1.5758,3.9062,-7.8735,-93.0786,25.0000,-26.0000,18.0000
-0.5007,3.0392,1.3699,16.1743,2.8076,-164.3677,25.0000,-26.0000,18.0000
-0.8419,2.8746,1.4724,38.1470,10.6812,-239.1357,18.0000,-30.0000,22.0000
-1.1066,1.8422,1.7703,68.2373,32.6538,-294.3115,18.0000,-30.0000,22.0000
-1.2921,1.0054,1.7389,103.1494,65.3687,-316.8335,18.0000,-30.0000,22.0000
-1.4440,0.7578,1.3964,116.3940,82.1533,-325.3784,18.0000,-30.0000,22.0000
-1.4923,-0.1168,0.7633,99.4873,107.2998,-350.2197,18.0000,-30.0000,22.0000
-1.2953,-1.3900,0.0897,47.7905,109.8022,-359.4970,1.0000,-39.0000,19.0000
-1.1132,-1.8293,-0.1433,-3.7842,87.3413,-332.8857,1.0000,-39.0000,19.0000
-0.7158,-2.4595,-0.1648,-35.8276,51.6968,-288.1470,1.0000,-39.0000,19.0000
-0.2905,-3.3044,0.3030,-32.1045,27.4048,-220.2759,1.0000,-39.0000,19.0000
0.0848,-3.7451,0.5244,12.0850,21.7285,-122.6196,1.0000,-39.0000,19.0000
0.2727,-3.1881,0.3323,44.6167,14.4653,-30.0293,-4.0000,-41.0000,21.0000
0.2693,-2.0360,0.2888,52.8564,-0.4272,27.8320,-4.0000,-41.0000,21.0000
0.2335,-0.9072,0.4502,49.8657,-7.3853,42.1753,-4.0000,-41.0000,21.0000
0.2135,-0.0688,0.7020,36.3770,-16.1743,45.1660,-4.0000,-41.0000,21.0000
0.2141,0.3831,0.7351,17.3340,-15.5640,24.9634,-4.0000,-41.0000,21.0000
0.2170,0.4840,0.6323,1.2817,-12.9395,-4.6387,-4.0000,-41.0000,21.0000
0.2036,0.4375,0.3040,-13.7939,-18.0054,-33.6914,-5.0000,-40.0000,20.0000
0.1786,0.2128,0.0374,-18.0054,-32.1655,-53.1006,-5.0000,-40.0000,20.0000
0.1630,0.0573,-0.1151,-16.9678,-50.1099,-63.9038,-5.0000,-40.0000,20.0000
0.1292,-0.0480,-0.3040,-2.6245,-74.4629,-68.7866,-5.0000,-40.0000,20.0000
0.0420,0.0243,-0.3208,18.7988,-104.3091,-72.0825,-5.0000,-40.0000,20.0000
-0.0948,0.2660,-0.0352,13.6108,-129.8218,-87.0972,-8.0000,-32.0000,26.0000
-0.2909,0.1102,0.1888,-0.9155,-149.8413,-108.2764,-8.0000,-32.0000,26.0000
-0.5049,-0.4598,0.6681,0.6714,-159.6069,-114.1357,-8.0000,-32.0000,26.0000
-0.5168,-0.9391,1.5454,4.2114,-167.1142,-112.1216,-8.0000,-32.0000,26.0000
-0.3983,-1.2332,2.2317,8.6670,-147.7661,-97.4731,-8.0000,-32.0000,26.0000
-0.3186,-1.2758,2.3059,17.0898,-106.0791,-75.1953,-14.0000,-20.0000,23.0000
-0.2201,-1.2096,1.9102,9.7656,-68.8477,-54.9316,-14.0000,-20.0000,23.0000
-0.3723,-1.1053,1.3503,10.6812,-59.2041,-40.1611,-14.0000,-20.0000,23.0000
-0.3051,-1.0524,1.6537,24.7803,-53.2837,-26.1230,-14.0000,-20.0000,23.0000
-0.2031,-0.9125,1.7471,21.6064,-32.5928,-17.0898,-14.0000,-20.0000,23.0000
-0.1973,-0.8026,1.3109,6.6528,-21.1182,-12.4512,-15.0000,-18.0000,23.0000
-0.1571,-0.6467,1.0140,-15.9302,-21.9116,-11.9629,-15.0000,-18.0000,23.0000
-0.2167,-0.6141,0.8199,-24.2920,-24.8413,-12.8784,-15.0000,-18.0000,23.0000
-0.2944,-0.8376,1.0341,-21.4844,-35.4614,-11.7187,-15.0000,-18.0000,23.0000
-0.2693,-0.9399,1.5907,-11.1084,-37.2925,-0.3052,-15.0000,-18.0000,23.0000
-0.3250,-0.7950,1.8783,-8.1177,-18.7988,14.6484,-16.0000,-18.0000,23.0000
-0.3499,-0.6755,1.8879,-12.8784,9.0942,23.5596,-16.0000,-18.0000,23.0000
-0.3625,-0.4572,1.7140,-20.0806,35.1563,24.2310,-16.0000,-18.0000,23.0000
-0.3668,-0.3546,1.4098,-23.8647,53.1616,20.7520,-16.0000,-18.0000,23.0000
-0.3544,-0.3430,1.1304,-30.6396,61.7676,16.6016,-16.0000,-18.0000,23.0000
-0.3434,-0.3734,1.0082,-36.0718,64.0869,11.8408,-16.0000,-18.0000,23.0000
-0.3026,-0.5793,1.0695,-37.9028,66.5894,10.5591,-11.0000,-23.0000,27.0000
-0.2830,-0.9158,1.2902,-41.9922,69.8853,12.7563,-11.0000,-23.0000,27.0000
-0.2787,-1.1628,1.5272,-56.0913,84.1064,25.0854,-11.0000,-23.0000,27.0000
-0.3265,-1.1094,1.4545,-58.8989,107.7881,47.1802,-11.0000,-23.0000,27.0000
-0.3350,-0.8650,1.1772,-46.8750,128.4180,69.3970,-11.0000,-23.0000,27.0000
-0.3163,-0.7280,1.0037,-40.0391,138.9771,83.8013,-4.0000,-27.0000,23.0000
-0.2505,-0.5161,0.6041,-39.9780,136.7187,89.6606,-4.0000,-27.0000,23.0000
-0.1666,-0.4301,0.3342,-25.6958,122.5586,93.3227,-4.0000,-27.0000,23.0000
-0.0468,-0.3370,0.1714,-13.6719,102.4170,96.4966,-4.0000,-27.0000,23.0000
0.0758,-0.2109,0.0615,-3.6621,78.0640,96.4355,-4.0000,-27.0000,23.0000
0.1592,-0.1079,0.0894,10.0098,52.1851,93.3227,1.0000,-37.0000,20.0000
0.2455,-0.0747,0.2936,19.0430,40.5884,91.1255,1.0000,-37.0000,20.0000
0.3152,-0.0674,0.4353,27.2827,23.4985,85.9985,1.0000,-37.0000,20.0000
0.3231,-0.0553,0.4574,17.2119,11.0474,79.7729,1.0000,-37.0000,20.0000
0.2935,-0.0490,0.5114,6.8359,-1.4038,72.8149,1.0000,-37.0000,20.0000
0.2775,-0.1250,0.6993,9.6436,-11.7187,68.4814,0.0000,-35.0000,19.0000
0.2899,-0.2146,0.9526,12.6343,-14.3433,68.4814,0.0000,-35.0000,19.0000
0.2904,-0.1982,1.1108,13.3667,-9.0942,69.7632,0.0000,-35.0000,19.0000
0.2769,-0.1050,1.0753,4.3335,-3.2349,66.7725,0.0000,-35.0000,19.0000
0.2655,-0.0706,0.9891,-3.6621,-1.8921,64.2090,0.0000,-35.0000,19.0000
0.2472,-0.0472,0.9526,-14.4653,-2.1973,60.2417,3.0000,-35.0000,19.0000
0.2552,-0.0168,0.9868,-5.1880,-3.6621,58.2275,3.0000,-35.0000,19.0000
0.2748,0.0569,1.0687,3.8452,-1.8311,53.6499,3.0000,-35.0000,19.0000
0.2819,0.0702,1.0422,0.2441,1.4648,45.7764,3.0000,-35.0000,19.0000
0.2761,-0.0012,0.9808,-2.6855,2.4414,39.4897,3.0000,-35.0000,19.0000
0.2810,-0.0844,1.0018,-2.4414,3.3569,36.5601,3.0000,-35.0000,19.0000
0.2842,-0.1573,0.9689,-4.9438,4.1504,35.8887,5.0000,-38.0000,25.0000
0.2803,-0.1493,0.9257,-10.1929,4.0894,36.8652,5.0000,-38.0000,25.0000
0.2926,-0.0322,0.9741,-4.1504,2.6245,39.5508,5.0000,-38.0000,25.0000
0.2994,0.0343,0.9954,4.5166,2.8076,38.5742,5.0000,-38.0000,25.0000
0.3003,0.1086,0.9750,5.0659,3.6621,32.8369,5.0000,-38.0000,25.0000
0.2949,0.0868,0.9377,3.4790,2.9297,26.4893,9.0000,-35.0000,20.0000
0.2975,0.0431,0.9730,3.9062,2.0752,21.5454,9.0000,-35.0000,20.0000
0.2999,-0.0048,1.0398,5.5542,3.9062,17.7002,9.0000,-35.0000,20.0000
0.2993,-0.0364,1.0385,5.3711,5.4932,16.2964,9.0000,-35.0000,20.0000
0.2932,-0.0624,0.9791,4.6387,8.1177,13.9160,9.0000,-35.0000,20.0000
0.2965,-0.1394,0.9194,7.2632,8.6670,12.3291,7.0000,-37.0000,23.0000
0.3043,-0.1656,0.9014,9.8877,7.8125,13.2446,7.0000,-37.0000,23.0000
0.3212,-0.1638,0.8771,6.3477,6.6528,14.4653,7.0000,-37.0000,23.0000
0.3147,-0.1421,0.8604,2.5024,4.6997,14.7095,7.0000,-37.0000,23.0000
0.3153,-0.1119,0.8727,2.5635,2.9907,14.7705,7.0000,-37.0000,23.0000
0.3082,-0.0847,0.8760,2.5024,1.2817,13.7329,7.0000,-37.0000,23.0000
0.3065,-0.0791,0.9243,2.2583,0.7324,13.0615,8.0000,-35.0000,25.0000
0.3292,-0.0830,0.9655,1.1597,0.9766,11.7798,8.0000,-35.0000,25.0000
0.3307,-0.0828,0.9624,0.6714,2.5024,10.9863,8.0000,-35.0000,25.0000
0.3231,-0.0757,0.9415,1.2817,3.7231,10.1929,8.0000,-35.0000,25.0000
0.3240,-0.0662,0.8892,0.6104,3.1128,8.7280,8.0000,-35.0000,25.0000
0.3240,-0.0720,0.8951,1.0376,1.2817,6.9580,7.0000,-33.0000,21.0000
0.3296,-0.1395,0.9659,4.6997,1.2207,6.4697,7.0000,-33.0000,21.0000
0.3350,-0.1846,0.9747,4.3335,2.9907,8.1787,7.0000,-33.0000,21.0000
0.3381,-0.1398,0.9252,2.0752,3.5400,9.0332,7.0000,-33.0000,21.0000
0.3508,-0.1119,0.8999,-2.1973,3.4180,8.8501,7.0000,-33.0000,21.0000
0.3462,-0.1155,0.8892,-2.3193,2.7466,8.3008,6.0000,-34.0000,17.0000
0.3448,-0.1028,0.8842,-0.6714,1.7090,8.2397,6.0000,-34.0000,17.0000
0.3534,-0.0900,0.8916,-1.6479,0.2441,7.3242,6.0000,-34.0000,17.0000
0.3562,-0.0942,0.9269,-1.6479,-0.3662,6.6528,6.0000,-34.0000,17.0000
0.3525,-0.0897,0.9467,-1.8921,0.1221,5.9814,6.0000,-34.0000,17.0000
0.3547,-0.0778,0.9506,-3.2959,0.9766,4.9438,8.0000,-34.0000,25.0000
0.3582,-0.0604,0.9540,-3.1128,2.2583,3.7231,8.0000,-34.0000,25.0000
0.3527,-0.0483,0.9281,-2.8076,2.6855,2.8076,8.0000,-34.0000,25.0000
0.3531,-0.0583,0.8850,-3.1128,2.6245,0.9766,8.0000,-34.0000,25.0000
0.3571,-0.0719,0.9122,-1.8921,1.1597,-0.6714,8.0000,-34.0000,25.0000
0.3583,-0.0857,0.9353,-1.2817,0.6104,-2.1362,8.0000,-34.0000,25.0000
0.3514,-0.0989,0.9779,0.2441,1.2817,-2.7466,5.0000,-39.0000,19.0000
0.3472,-0.0903,0.9878,-1.5259,2.9297,-3.6011,5.0000,-39.0000,19.0000
0.3649,-0.1097,0.9534,-1.9531,4.5166,-4.2114,5.0000,-39.0000,19.0000
0.3844,-0.1431,0.9105,-2.3193,5.0049,-3.9673,5.0000,-39.0000,19.0000
0.3737,-0.1570,0.8516,-2.6245,4.6997,-3.6011,5.0000,-39.0000,19.0000
0.3639,-0.1512,0.8235,-3.4180,2.7466,-2.6245,10.0000,-40.0000,23.0000
0.3732,-0.1536,0.8348,-2.9907,0.0610,-1.5259,10.0000,-40.0000,23.0000
0.3766,-0.1493,0.8485,-0.5493,-2.0752,-0.1831,10.0000,-40.0000,23.0000

-0.0726,1.3123,0.7618,27.5879,-26.7334,18.6157,26.0000,-23.0000,22.0000
-0.1211,1.3607,0.8998,31.3721,-28.9917,6.2866,26.0000,-23.0000,22.0000
-0.1387,1.3389,1.1356,33.2642,-30.6396,-19.7754,26.0000,-23.0000,22.0000
-0.1539,1.2032,1.3270,34.5459,-25.3296,-45.7153,26.0000,-23.0000,22.0000
-0.1744,1.1155,1.3481,28.1982,-15.0146,-67.7490,26.0000,-23.0000,22.0000
-0.2222,0.9174,1.2838,22.2778,-7.1411,-84.7778,22.0000,-26.0000,28.0000
-0.2554,0.7191,1.2889,20.8130,-2.5635,-96.4966,22.0000,-26.0000,28.0000
-0.2277,0.5759,1.3917,23.8037,5.2490,-104.4311,22.0000,-26.0000,28.0000
-0.1962,0.4821,1.3378,27.2827,13.8550,-110.3516,22.0000,-26.0000,28.0000
-0.2076,0.4176,1.2076,25.8179,16.2964,-113.0981,22.0000,-26.0000,28.0000
-0.2063,0.4144,1.1989,20.6299,17.8833,-118.8354,17.0000,-27.0000,22.0000
-0.1947,0.3801,1.2498,17.0288,20.0806,-126.8921,17.0000,-27.0000,22.0000
-0.1914,0.3103,1.2382,10.6812,24.4751,-136.1694,17.0000,-27.0000,22.0000
-0.1550,0.1322,1.1919,8.0566,28.3813,-141.6626,17.0000,-27.0000,22.0000
-0.1067,0.0096,1.1375,13.7329,31.8603,-143.9819,17.0000,-27.0000,22.0000
-0.0677,-0.1204,1.0610,17.6392,33.6304,-145.3247,12.0000,-34.0000,22.0000
-0.0165,-0.2782,1.0251,16.0522,34.7290,-145.6299,12.0000,-34.0000,22.0000
0.0581,-0.4905,1.0349,13.7329,35.7056,-145.8130,12.0000,-34.0000,22.0000
0.1256,-0.8188,0.9655,2.7466,39.3066,-144.0430,12.0000,-34.0000,22.0000
0.2013,-1.0654,0.8022,-10.5591,42.2363,-134.5825,12.0000,-34.0000,22.0000
0.2487,-1.1510,0.7051,-5.3101,42.1753,-118.1030,11.0000,-36.0000,23.0000
0.3383,-1.3024,0.4778,2.1362,37.4756,-97.7173,11.0000,-36.0000,23.0000
0.3873,-1.3552,0.2769,-3.7231,26.5503,-74.7681,11.0000,-36.0000,23.0000
0.4138,-1.2350,0.2120,-8.8501,13.1226,-51.8799,11.0000,-36.0000,23.0000
0.3967,-0.9711,0.1958,-3.0518,0.9155,-33.8745,11.0000,-36.0000,23.0000
0.3523,-0.6672,0.1809,6.2256,-9.7046,-23.3765,11.0000,-36.0000,23.0000
0.3265,-0.4467,0.1843,10.6812,-14.7095,-20.9351,7.0000,-40.0000,22.0000
0.3398,-0.3551,0.2296,18.0664,-23.3765,-18.8599,7.0000,-40.0000,22.0000
0.3198,-0.2395,0.1483,13.3667,-29.7852,-18.4937,7.0000,-40.0000,22.0000
0.2848,-0.2272,0.0596,6.2866,-39.5508,-20.7520,7.0000,-40.0000,22.0000
0.2137,-0.2244,-0.0775,11.2305,-55.6030,-19.7144,7.0000,-40.0000,22.0000
0.1141,-0.0637,-0.0808,25.8179,-75.7446,-19.8975,2.0000,-36.0000,24.0000
0.0669,-0.0154,0.1901,43.2129,-90.5762,-25.3296,2.0000,-36.0000,24.0000
0.0533,-0.1438,0.3712,49.6826,-96.5576,-29.4800,2.0000,-36.0000,24.0000
0.0295,-0.2157,0.4724,43.8232,-103.3325,-30.7007,2.0000,-36.0000,24.0000
0.0193,-0.2242,0.7820,36.8652,-105.6518,-31.3110,2.0000,-36.0000,24.0000
-0.0818,-0.2439,1.0231,17.5171,-104.9805,-33.2031,3.0000,-27.0000,29.0000
-0.1823,-0.3606,1.4150,18.3716,-102.7222,-32.7759,3.0000,-27.0000,29.0000
-0.1744,-0.3810,1.6641,41.3208,-91.7358,-27.5879,3.0000,-27.0000,29.0000
-0.1349,-0.2795,1.8232,55.0537,-68.3594,-26.0010,3.0000,-27.0000,29.0000
-0.0743,-0.1943,1.4763,61.1572,-48.6450,-31.4941,3.0000,-27.0000,29.0000
-0.0109,-0.2234,0.9103,52.1851,-43.7622,-41.6260,-2.0000,-23.0000,23.0000
-0.1029,-0.5211,0.5585,34.1797,-59.3262,-49.6826,-2.0000,-23.0000,23.0000
-0.1812,-0.8655,0.9087,32.8369,-77.2095,-42.7246,-2.0000,-23.0000,23.0000
-0.2379,-0.9390,1.6221,38.2690,-79.7729,-35.3394,-2.0000,-23.0000,23.0000
-0.1906,-0.8728,2.2427,59.6313,-67.0166,-20.3857,-2.0000,-23.0000,23.0000
-0.1062,-0.7153,2.3467,57.8003,-33.6914,-9.9487,-2.0000,-23.0000,23.0000
-0.0951,-0.5103,1.8584,32.5928,1.0986,-6.1646,-5.0000,-23.0000,28.0000
-0.0740,-0.4476,1.5092,18.1274,19.2871,-8.1787,-5.0000,-23.0000,28.0000
